id,title,main_picture_medium,main_picture_large,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres_0_id,genres_0_name,genres_1_id,genres_1_name,genres_2_id,genres_2_name,genres_3_id,genres_3_name,genres_4_id,genres_4_name,genres_5_id,genres_5_name,genres_6_id,genres_6_name,genres_7_id,genres_7_name,num_episodes,start_season_year,start_season_season,broadcast_day_of_the_week,broadcast_start_time,source,average_episode_duration,rating,studios_0_id,studios_0_name,studios_1_id,studios_1_name,studios_2_id,studios_2_name,genres_8_id,genres_8_name,genres_9_id,genres_9_name,genres_10_id,genres_10_name,studios_3_id,studios_3_name,studios_4_id,studios_4_name,studios_5_id,studios_5_name
1082,Hikari to Mizu no Daphne,https://cdn.myanimelist.net/images/anime/7/49131.jpg,https://cdn.myanimelist.net/images/anime/7/49131l.jpg,2004-01-16,2004-07-03,"In the future, water has covered much of the Earth due to the effects of global warming. The orphaned Maia Mizuki, 15, just graduated from middle school and has already applied for employment in the elite paramilitary Ocean Agency, part of the futuristic world government. Only the best, most intelligent, and physically fit students are eligible for admission. Maia, the series' protagonist, is set to become one of the few.

But her ideal life quickly falls apart. To her disappointment, Maia unexpectedly fails her entrance exams. Making matters worse, she promptly gets evicted from her house, pick pocketed, taken hostage, then shot. She is ""saved"" by two women (Rena and Shizuka) that are part of an unorthodox help-for-hire organization called Nereids (inspired by the Greek mythological Nereids ). With nowhere to go, Maia joins up with Nereids, taking jobs from capturing wanted criminals to chasing stray cats, often with unexpected results. Gloria and Yu later join up with Nereids.

""Daphne"" in the title refers to a subplot that starts midway into the series and eventually become important to Maia. ""Brilliant Blue"" refers to the fact that this is a world covered by water with almost no land. The world consists of vast oceans, a few islands, and floating cities.

(Source: Wikipedia)",6.78,5117.0,5230,15343,4937,white,tv,finished_airing,4.0,Comedy,39.0,Detective,8.0,Drama,9.0,Ecchi,7.0,Mystery,40.0,Psychological,24.0,Sci-Fi,,,24,2004.0,winter,saturday,00:30,original,1440,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,
103,Akazukin Chacha,https://cdn.myanimelist.net/images/anime/1098/108972.jpg,https://cdn.myanimelist.net/images/anime/1098/108972l.jpg,1994-01-07,1995-06-30,"Akazukin Chacha is the story of a young magical girl (Mahō Shōjo) named Chacha. Living with her guardian in a cottage on Mochi-mochi mountain is Seravi, who is her teacher and also the fictional world's greatest magician. Chacha is clumsy in casting her spells because, throughout the anime, when she summons something, it often turns out to be something that she didn't mean to cast, for example, spiders (kumo) instead of a cloud (also kumo). At times in the anime when she and her friends are in trouble, however, her spells do work. Living on the same mountain is a boy gifted with enormous strength named Riiya. It is described that Riiya came from a family of werewolves who can instantly change into a wolf whenever they want. Quite far from Mochi-mochi mountain lies Urizuri mountain. Dorothy, also a well known magician in her land, lives in a castle on Urizuri mountain. Living with her is Shiine, her student. Shiine is adept when it comes to casting spells. He is a young wizard and most of his knowledge about magic was taught to him by Dorothy.

The first 2 seasons were originally created by the anime team. Most of the stories in season 3 are based on the manga.

(Source: Wikipedia)",7.51,1741.0,5231,15335,5458,white,tv,finished_airing,2.0,Adventure,4.0,Comedy,10.0,Fantasy,66.0,Mahou Shoujo,22.0,Romance,25.0,Shoujo,,,,,74,1994.0,winter,friday,18:00,manga,1440,g,36,Gallop,,,,,,,,,,,,,,,,
33746,Anitore! XX: Hitotsu Yane no Shita de,https://cdn.myanimelist.net/images/anime/10/82252.jpg,https://cdn.myanimelist.net/images/anime/10/82252l.jpg,2016-10-05,2016-12-21,"Sequel of Anitore! EX. 

New member Sakura Izumi joins the five idol candidates of the previous season. A second year middle schooler, she often wears a big smile on her face.

(Source: ANN)",5.57,11139.0,5238,15297,6242,white,tv,finished_airing,4.0,Comedy,30.0,Sports,,,,,,,,,,,,,12,2016.0,fall,wednesday,22:43,original,240,pg_13,1067,Rising Force,,,,,,,,,,,,,,,,
915,Ginga Densetsu Weed,https://cdn.myanimelist.net/images/anime/5/74037.jpg,https://cdn.myanimelist.net/images/anime/5/74037l.jpg,2005-11-03,2006-05-11,"A dog named Weed happens to hear that he is the son of Gin, the great leader of Ohu who lead the dogs of Ohu to victory in a fight against monsterous bear, Akakabuto. Weed wants to find his father no matter what. On a journey to find his father Weed meets many friends and enemies. 

(Source: ANN)",7.21,3088.0,5243,15261,7855,white,tv,finished_airing,2.0,Adventure,51.0,Anthropomorphic,8.0,Drama,42.0,Seinen,,,,,,,,,26,2005.0,fall,,,manga,1440,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
406,Buzzer Beater,https://cdn.myanimelist.net/images/anime/6/57421.jpg,https://cdn.myanimelist.net/images/anime/6/57421l.jpg,2005-02-05,2005-04-30,"Hideyoshi is a homeless boy living in New York in the near future, who survives by hustling other kids in basketball games. But now he's been drafted into a pro team-a pro team with a very unique goal. There once was a time when humans dominated the game of basketball. But times have changed, and now the physically superior alien players have taken over the game, and there are barely any human players left. But Hideyoshi's team-the first all-human team to compete in the Space League-intends to change all that, and bring the championship back home to Earth.

(Source: ANN)",6.52,6500.0,5244,15247,6453,white,tv,finished_airing,24.0,Sci-Fi,30.0,Sports,77.0,Team Sports,,,,,,,,,,,13,2005.0,winter,saturday,19:00,web_manga,1500,pg_13,73,TMS Entertainment,,,,,,,,,,,,,,,,
8,Bouken Ou Beet,https://cdn.myanimelist.net/images/anime/7/21569.jpg,https://cdn.myanimelist.net/images/anime/7/21569l.jpg,2004-09-30,2005-09-29,"It is the dark century and the people are suffering under the rule of the devil, Vandel, who is able to manipulate monsters. The Vandel Busters are a group of people who hunt these devils, and among them, the Zenon Squad is known to be the strongest busters on the continent. A young boy, Beet, dreams of joining the Zenon Squad. However, one day, as a result of Beet's fault, the Zenon squad was defeated by the devil, Beltose. The five dying busters sacrificed their life power into their five weapons, Saiga. After giving their weapons to Beet, they passed away. Years have passed since then and the young Vandel Buster, Beet, begins his adventure to carry out the Zenon Squad's will to put an end to the dark century. ",6.93,4434.0,5247,15217,6465,white,tv,finished_airing,2.0,Adventure,10.0,Fantasy,27.0,Shounen,37.0,Supernatural,,,,,,,,,52,2004.0,fall,thursday,18:30,manga,1380,pg,18,Toei Animation,,,,,,,,,,,,,,,,
12677,Ozma,https://cdn.myanimelist.net/images/anime/4/35573.jpg,https://cdn.myanimelist.net/images/anime/4/35573l.jpg,2012-03-17,2012-04-21,"In the far future, the elevated irradiation from the sun has destroyed the environment of the earth and the birthrate of humans has drastically decreased. The government controls society with an army of cloned soldiers called ""Ideal Children (IC)"". Sam Coyne is a trader in a desert. One day, he saves a beautiful woman Maya, who has been chased by Theseus, a corps of IC. He shelters her in his trade ship, but the destroyers of Theseus surround Sam and Maya.",6.08,8880.0,5250,15201,6968,white,tv,finished_airing,1.0,Action,2.0,Adventure,24.0,Sci-Fi,,,,,,,,,,,6,2012.0,spring,,,original,1440,pg_13,3,Gonzo,563.0,LandQ studios,,,,,,,,,,,,,,
682,Otogi Story Tenshi no Shippo,https://cdn.myanimelist.net/images/anime/10/21092.jpg,https://cdn.myanimelist.net/images/anime/10/21092l.jpg,2001-10-04,2001-12-20,"Goro's down on his luck. He keeps losing jobs and has little money. One day he meets a fortune-teller outside of a pet store who predicts that his luck will change. That night three girls appear in his appartment claiming to be his guardian angels. Soon a total of twelve girls appear to help him, each one a reincarnation of a deceased pet once owned by Goro. 

(Source: ANN)",6.53,6462.0,5251,15196,5982,white,tv,finished_airing,4.0,Comedy,10.0,Fantasy,35.0,Harem,22.0,Romance,,,,,,,,,12,2001.0,fall,,,original,1320,pg_13,122,Tokyo Kids,,,,,,,,,,,,,,,,
327,Puchi Pri*Yucie,https://cdn.myanimelist.net/images/anime/6/20142.jpg,https://cdn.myanimelist.net/images/anime/6/20142l.jpg,2002-09-30,2003-03-24,"Despite recently turning 17, the otherwise ordinary Yucie still has the body of a child. Having stopped growing past the age of 10, Yucie yearns to fully mature into an adult body. One day, she is chosen as a candidate for the title of ""Platinum Princess,"" given once in a thousand years to whoever is worthy of the Eternal Tiara—a mysterious crown said to grant any wish. She's not alone either, as four other candidates also compete to have their own wishes granted by the crown.

As a result, Yucie enrolls at the nearby Princess Academy in order to grow her heart and work towards becoming qualified for the Eternal Tiara. With her family, rivals, and even the principal of the academy there to lend a hand, will Yucie's much-desired wish finally come true?

[Written by MAL Rewrite]",7.45,1985.0,5260,15115,6004,white,tv,finished_airing,4.0,Comedy,10.0,Fantasy,,,,,,,,,,,,,26,2002.0,fall,monday,18:00,game,1502,g,6,Gainax,48.0,AIC,,,,,,,,,,,,,,
1136,Betterman,https://cdn.myanimelist.net/images/anime/1157/91069.jpg,https://cdn.myanimelist.net/images/anime/1157/91069l.jpg,1999-04-02,1999-10-01,"A deadly virus known as ""Algernon"" has attacked humanity with vicious meaning. At the forefront of the battle is the mystifying Akamatsu Industries—disguised as a heavy machine factory in Tokyo, this undercover organization uses neural enhanced weapons known as NeuroNoids to battle Algernon. Also helping with their secret efforts is the mysterious mutant who is only known as ""Betterman.""

(Source: ANN)",6.57,6222.0,5261,15112,4357,white,tv,finished_airing,1.0,Action,2.0,Adventure,8.0,Drama,14.0,Horror,18.0,Mecha,7.0,Mystery,40.0,Psychological,24.0,Sci-Fi,26,1999.0,spring,friday,01:15,original,1440,r,14,Sunrise,,,,,,,,,,,,,,,,
321,Najica Dengeki Sakusen,https://cdn.myanimelist.net/images/anime/11/22210.jpg,https://cdn.myanimelist.net/images/anime/11/22210l.jpg,2001-10-05,2001-12-27,"Najica Hiiragi, perfumer and secret agent, is sent out on a number of recovery missions to round up rogue humaritts, androids with combat abilities. Najica is assigned a humaritt partner, Lila, whom Najica is to groom as an agent and receive assistance from along the way. As Najica grows to accept Lila, each new mission they embark on reveals more and more about the capabilities and mysterious origins of the humaritts.

(Source: ANN)",5.97,9404.0,5264,15085,6489,white,tv,finished_airing,1.0,Action,4.0,Comedy,9.0,Ecchi,24.0,Sci-Fi,,,,,,,,,12,2001.0,fall,friday,01:40,original,1380,r+,24,Studio Fantasia,,,,,,,,,,,,,,,,
32455,Gekidol: Actidol Project,https://cdn.myanimelist.net/images/anime/1195/111544.jpg,https://cdn.myanimelist.net/images/anime/1195/111544l.jpg,2021-01-05,2021-03-03,"Five years ago, a mysterious phenomenon known as the Global Synchronic Urban Disappearance caused a large chunk of Ikebukuro to disappear overnight. Following the catastrophe, the inhabitants found themselves thrown into a state of disorder, and unexplained electromagnetic anomalies called ""Auroras"" began to be sighted.

Awed by the performance of idol Izumi Hinazaki at a play utilizing the ""Super Material Theater,"" a stage designed to revitalize Ikebukuro through hologram-enhanced plays, high school student Seria Morino is inspired to become an idol. Shortly afterward, she is scouted by a young woman named Kaoru Sakakibara, who turns out to be the director of Alice in Theater—the troupe that Izumi used to be a part of.

Aiming to pursue her dreams, Seria decides to follow Kaoru and joins Alice in Theater. Upon arriving at their establishment, she is cordially welcomed by a group of young and friendly girls who are all very passionate about acting. However, something seems to be amiss…

[Written by MAL Rewrite]",5.5,11356.0,5266,15071,4873,white,tv,finished_airing,8.0,Drama,60.0,Idols (Female),19.0,Music,70.0,Performing Arts,24.0,Sci-Fi,,,,,,,12,2021.0,winter,tuesday,21:00,original,1429,pg_13,346,Hoods Entertainment,,,,,,,,,,,,,,,,
31560,Miss Monochrome The Animation 3,https://cdn.myanimelist.net/images/anime/6/76089.jpg,https://cdn.myanimelist.net/images/anime/6/76089l.jpg,2015-10-02,2015-12-25,Third season of Miss Monochrome: The Animation.,6.52,6543.0,5269,15038,7067,white,tv,finished_airing,4.0,Comedy,60.0,Idols (Female),19.0,Music,36.0,Slice of Life,,,,,,,,,13,2015.0,fall,friday,22:30,original,440,g,537,SANZIGEN,839.0,LIDENFILMS,,,,,,,,,,,,,,
44208,Yami Shibai 8,https://cdn.myanimelist.net/images/anime/1311/110392.jpg,https://cdn.myanimelist.net/images/anime/1311/110392l.jpg,2021-01-11,2021-04-05,"Once again, the mysterious storyteller draws in the ears of any willing to listen to his macabre tales of madness—ones that could happen to anyone, no matter who they might be.

The ghastly stories delve into the cases of teenagers testing their courage at an abandoned home; children navigating nefarious family traditions; malicious apparitions haunting the lives of innocent people; individuals helplessly watching their loved ones slowly go insane; a woman growing increasingly concerned when her husband's behavior changes after eating something odd; and an evil snowman or two. These chilling tales promise to leave no soul unstirred in the most disturbing way yet.

[Written by MAL Rewrite]
",5.83,10057.0,5270,15031,5987,white,tv,finished_airing,5.0,Avant Garde,14.0,Horror,37.0,Supernatural,,,,,,,,,,,13,2021.0,winter,monday,03:05,original,274,pg_13,1169,ILCA,,,,,,,,,,,,,,,,
261,Happy☆Lesson Advance,https://cdn.myanimelist.net/images/anime/7/75575.jpg,https://cdn.myanimelist.net/images/anime/7/75575l.jpg,2003-07-03,2003-09-28,"Hitotose Chitose is now living together with his 5 teachers as his mothers when a mysterious girl appears and becomes their neighbor which turns out that that person is Nagatsuki Kuron who wants Mu-chan to be her mother so another sibling rivalry ensues as to who would end up as Mu-chan's child. 

(Source: ANN)",6.77,5185.0,5277,14994,6407,white,tv,finished_airing,4.0,Comedy,35.0,Harem,22.0,Romance,,,,,,,,,,,13,2003.0,summer,,,manga,1470,pg_13,101,Studio Hibari,,,,,,,,,,,,,,,,
1517,Silent Möbius,https://cdn.myanimelist.net/images/anime/1768/100631.jpg,https://cdn.myanimelist.net/images/anime/1768/100631l.jpg,1998-04-07,1998-09-29,"The year is 2023 and Alien Beings known as ""Lucifer Hawks"" have begun invading earth from another dimension. All that stands between them and the enslavement of the human race is the Attacked Mystification Police Department - a special division of the Tokyo Police staffed by women with amazing paranormal abilities.

(Source: ANN)",6.8,5031.0,5279,14978,4741,white,tv,finished_airing,1.0,Action,4.0,Comedy,8.0,Drama,10.0,Fantasy,14.0,Horror,22.0,Romance,24.0,Sci-Fi,,,26,1998.0,spring,tuesday,18:00,manga,1460,pg_13,81,Radix,,,,,,,,,,,,,,,,
33811,Teekyuu 8,https://cdn.myanimelist.net/images/anime/8/81424.jpg,https://cdn.myanimelist.net/images/anime/8/81424l.jpg,2016-10-05,2016-12-21,Eighth season of the Teekyuu anime series.,6.6,6083.0,5283,14954,7764,white,tv,finished_airing,4.0,Comedy,27.0,Shounen,,,,,,,,,,,,,12,2016.0,fall,wednesday,22:30,manga,120,pg_13,1237,Millepensee,,,,,,,,,,,,,,,,
30549,Soukyuu no Fafner: Dead Aggressor - Exodus Part 2,https://cdn.myanimelist.net/images/anime/7/76538.jpg,https://cdn.myanimelist.net/images/anime/7/76538l.jpg,2015-10-03,2015-12-26,Continuation of Soukyuu no Fafner: Dead Aggressor - Exodus.,7.61,1396.0,5284,14906,5521,white,tv,finished_airing,1.0,Action,8.0,Drama,18.0,Mecha,38.0,Military,24.0,Sci-Fi,,,,,,,13,2015.0,fall,saturday,02:25,original,1440,pg_13,898,I.Gzwei,,,,,,,,,,,,,,,,
36458,Soukou Musume Senki,https://cdn.myanimelist.net/images/anime/1532/110186.jpg,https://cdn.myanimelist.net/images/anime/1532/110186l.jpg,2021-01-07,2021-03-25,"Riko Morisawa, a young girl from Tokorozawa, goes on a trip to Tokyo with her friend Mana. While they roam around the shops of Ikebukuro, Riko spots a billboard about an event related to the Little Battlers eXperience (LBX) line of toys. Mana urges Riko to purchase one, and although initially declining, Riko soon avails a few LBX kits for her father.

Upon opening one of the boxes labeled ""LBX Assassin,"" a temporal rift manifests itself and transports Riko into the sky of an alternate Japan. While she falls at terminal velocity, an exosuit based on the LBX Assassin materializes around her, saving her from the descent. However, on the ground, she encounters the Mimesis, lethal metallic creatures that invade world after world. As she flees away from these monsters, Riko is rescued by four other LBX-equipped girls. After learning about Riko's predicament, the group decides to recruit her into their combat unit—""Soukou Musume.""

Soukou Musume Senki narrates how the unit endures the trials and tribulations they face, developing unbreakable bonds along the way.

[Written by MAL Rewrite]",5.78,10242.0,5285,14896,4178,white,tv,finished_airing,1.0,Action,10.0,Fantasy,38.0,Military,,,,,,,,,,,12,2021.0,winter,thursday,00:00,game,1427,pg_13,1209,Studio A-CAT,,,,,,,,,,,,,,,,
1327,Aoki Densetsu Shoot!,https://cdn.myanimelist.net/images/anime/3/75214.jpg,https://cdn.myanimelist.net/images/anime/3/75214l.jpg,1993-11-07,1994-12-25,"Inspired by Yoshiharu Kubo's phenomenal performance that led Kakegawa High School to a miraculous victory in a soccer tournament, Toshihiko Tanaka decides to enter the same school as his idol and join the soccer club, hoping to become as successful as Kubo.

Now a high school freshman, Tanaka is devastated as his expectations suddenly start falling apart. Kubo—the captain of the club—is absent due to illness. To make matters worse, the freshmen are not allowed to practice alongside the sophomores or become regulars on the team. The final nail in the coffin is the reluctance of Tanaka's friends, Kenji Shiraishi and Kazuhiro Hiramatsu, to join him in the club. Although Tanaka and his friends were once known as a deadly soccer trio in their junior high school days, Kenji and Kazuhiro have both quit soccer for personal reasons.

When Tanaka starts to lose hope, an encounter with Kazumi Endo—a girl from his childhood—becomes the unexpected key to his freedom from despair. The disappointed Kazumi wants to see the trio reunite, so she takes matters into her own hands in her mischievous way. Thus, Tanaka's high school soccer career prepares for the kickoff.

[Written by MAL Rewrite]",7.42,2070.0,5286,14890,6356,white,tv,finished_airing,64.0,Love Polygon,22.0,Romance,23.0,School,27.0,Shounen,30.0,Sports,77.0,Team Sports,,,,,58,1993.0,fall,sunday,09:00,manga,1460,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,
37283,Beyblade Burst Chouzetsu,https://cdn.myanimelist.net/images/anime/1021/91111.jpg,https://cdn.myanimelist.net/images/anime/1021/91111l.jpg,2018-04-02,2019-03-25,"Two years after the God Blader's Cup, Valt Aoi battles Aiga Akaba, a ""wild child"" that grew up in nature. After battling, he became inspired to become the No.1 Blader in the world, along with his Beyblade, Z Achilles. He aims to fight strong opponents in an effort to become stronger himself. To defeat Valt Aoi and become the World Champion, Aiga begins his journey.",6.54,6403.0,5288,14878,8480,white,tv,finished_airing,1.0,Action,2.0,Adventure,15.0,Kids,24.0,Sci-Fi,30.0,Sports,,,,,,,51,2018.0,spring,monday,17:55,manga,1440,pg,28,OLM,,,,,,,,,,,,,,,,
364,Gallery Fake,https://cdn.myanimelist.net/images/anime/10/30129.jpg,https://cdn.myanimelist.net/images/anime/10/30129l.jpg,2005-01-09,2005-09-25,"Fujita Reiji is the owner of an art gallery, Gallery Fake. He deals with fake items, and is also familiar with the black market. However, he has a special talent for art, and used to work for the Metropolitan Museum of Art in New York as a curator.

(Source: ANN)",7.4,2188.0,5290,14875,3558,white,tv,finished_airing,50.0,Adult Cast,7.0,Mystery,42.0,Seinen,80.0,Visual Arts,,,,,,,,,37,2005.0,winter,,,manga,1500,pg_13,73,TMS Entertainment,122.0,Tokyo Kids,442.0,Minami Machi Bugyousho,,,,,,,,,,,,
33314,Digimon Universe: Appli Monsters,https://cdn.myanimelist.net/images/anime/1189/98841.jpg,https://cdn.myanimelist.net/images/anime/1189/98841l.jpg,2016-10-01,2017-09-30,"Everyone in the world uses smartphone apps. But inside them lurks unknown creatures called ""Appli Monsters,"" or ""Appmon."" The Appmon are AI lifeforms with the ability to think and act, and exist in the boundary between the human world and digital space. In the vast sea of the internet, the ""last boss AI"" Leviathan takes control of the Appmon with a virus and begins hacking every system, thus starting to control the human world from the world of the net. Haru Shinkai is led to acquire the Appli Drive, and uses it to materialize Gatchmon, a search app monster.

(Source: ANN)",6.57,6230.0,5296,14824,5698,white,tv,finished_airing,1.0,Action,2.0,Adventure,4.0,Comedy,10.0,Fantasy,15.0,Kids,24.0,Sci-Fi,,,,,52,2016.0,fall,saturday,09:30,original,1465,pg,18,Toei Animation,,,,,,,,,,,,,,,,
13231,Metal Fight Beyblade Zero G,https://cdn.myanimelist.net/images/anime/5/37159.jpg,https://cdn.myanimelist.net/images/anime/5/37159l.jpg,2012-04-08,2012-12-23,"Seven years after the Nemesis Crisis, much of the world has been devastated and ruined after the tragic fighting.  As a result, most people lost faith and interest in Beyblading.  Otori Tsubasa, who became leader of the WBBA, made it his life goal to ensure humanity could restore itself, as well as restore the popularity of Beyblading.  He created the Zero-G battling style as a result, and hopes a new generation of bladers will rise up to accept the sport once again.  One of these is a teenager named Zero Kurogane, who aims to become the top blader after having a destined encounter with the hero of the Nemesis Crisis, Ginga Hagane.",6.03,9113.0,5297,14820,7950,white,tv,finished_airing,2.0,Adventure,15.0,Kids,30.0,Sports,,,,,,,,,,,38,2012.0,spring,,,manga,755,pg,118,SynergySP,,,,,,,,,,,,,,,,
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,https://cdn.myanimelist.net/images/anime/1332/109356.jpg,https://cdn.myanimelist.net/images/anime/1332/109356l.jpg,2020-10-03,2021-03-27,"Matsumoto-san owns an innocent dog and an adorably devious cat. Laughing and crying ensue as they all live daily life together.

(Source: MAL News)",7.23,3007.0,5300,14809,7574,white,tv,finished_airing,4.0,Comedy,71.0,Pets,36.0,Slice of Life,,,,,,,,,,,24,2020.0,fall,saturday,01:50,web_manga,85,g,2027,Team TillDawn,,,,,,,,,,,,,,,,
1145,Kaze no Youjinbou,https://cdn.myanimelist.net/images/anime/2/67573.jpg,https://cdn.myanimelist.net/images/anime/2/67573l.jpg,2001-10-02,2002-03-26,"In search for Araki Genzo, George Kodama finds himself in the small town of Kimujuku. George quickly realizes that he is unwelcome and is warned to leave as soon as possible. With two rival syndicates roaming the streets and a dark violent past, the town of Kimujuku isn't what it appears to be. George challenges the town of Kimujuku in order to reveal the towns dark hidden past and discover the truth. 

(Source: ANN)",7.14,3452.0,5303,14788,3017,white,tv,finished_airing,1.0,Action,8.0,Drama,7.0,Mystery,,,,,,,,,,,25,2001.0,fall,,,original,1400,r,1,Pierrot,,,,,,,,,,,,,,,,
42516,Cardfight!! Vanguard: overDress,https://cdn.myanimelist.net/images/anime/1520/113748.jpg,https://cdn.myanimelist.net/images/anime/1520/113748l.jpg,2021-04-03,2021-06-26,"Shy and timid in nature, 15-year-old Yu-yu Kondou is constantly pressured by his wacky sisters to fulfill their unreasonable requests. One day, they force their brother to crossdress for the sake of their own entertainment, prompting him to run away from home. Following a series of unexpected events, Yu-yu encounters a friendly girl Megumi Ookura, who introduces him to Team Blackout—a group of individuals deeply involved in a card game called Cardfight Vanguard.

As he increasingly connects with the members of Team Blackout—Danji Momoyama, Zakusa Ishigame, Tomari Seto, and Megumi herself—Yu-yu discovers a whole new and exciting world, one he could have never imagined without the help of his newfound friends.

[Written by MAL Rewrite]
",5.96,9491.0,5306,14742,4788,white,tv,finished_airing,4.0,Comedy,11.0,Strategy Game,,,,,,,,,,,,,12,2021.0,spring,saturday,08:00,original,1485,pg_13,290,Kinema Citrus,2299.0,GIFTanimation,2300.0,Studio Jemi,,,,,,,,,,,,
28861,Takamiya Nasuno desu! Teekyuu Spin-off,https://cdn.myanimelist.net/images/anime/12/73473.jpg,https://cdn.myanimelist.net/images/anime/12/73473l.jpg,2015-04-07,2015-06-23,"A spin-off from Teekyuu which centers on the daily life of Nasuno Takamiya, the ""exceedingly airheaded"" school tennis club member in Teekyuu, and her friends.",6.4,7181.0,5310,14677,7582,white,tv,finished_airing,4.0,Comedy,27.0,Shounen,36.0,Slice of Life,,,,,,,,,,,12,2015.0,spring,tuesday,01:08,manga,120,pg_13,1237,Millepensee,,,,,,,,,,,,,,,,
38150,Namu Amida Butsu! Rendai Utena,https://cdn.myanimelist.net/images/anime/1752/100366.jpg,https://cdn.myanimelist.net/images/anime/1752/100366l.jpg,2019-04-08,2019-06-24,"Long before superheroes, there were legends. One of them begins with Shaka Nyorai, whose bravery and enlightenment once saved humanity forever. But forever is fleeting because Mara, the personification of Earthly desires, forges a corrupt coalition with the devil to again visit wrath and vengeance upon humankind. To counter Mara's cruel attack, Taishakuten and Bonten, divine beings, must join forces with the Thirteen Buddhas. Can the allied powers of light defeat the vicious onslaught and save humankind in their darkest hour?

(Source: sentai filmworks)",6.07,8936.0,5312,14668,3489,white,tv,finished_airing,10.0,Fantasy,,,,,,,,,,,,,,,12,2019.0,spring,monday,22:30,game,1440,pg_13,406,Asahi Production,,,,,,,,,,,,,,,,
1231,Saber Marionette J to X,https://cdn.myanimelist.net/images/anime/1773/94167.jpg,https://cdn.myanimelist.net/images/anime/1773/94167l.jpg,1998-10-06,1999-03-30,"Taking place mere months after the Saber Marionette J OVA series, this newest installment in the Saber Marionette line follows the continuing adventures of Otaru and his clan of selfless, obsessive marionette girls. This time, the evil Faust is back, and again toying with Marionette technology that was never meant to be explored. The Saber Dolls are back, and torn between their newfound love for Otaru and their undying loyalty to Faust; Will Otaru, Lime, Cherry and Bloodberry be able to stop Faust again, or are they all headed for the scrap heap?

(Source: AniDB)",7.28,2737.0,5315,14649,7372,white,tv,finished_airing,1.0,Action,2.0,Adventure,4.0,Comedy,35.0,Harem,18.0,Mecha,24.0,Sci-Fi,,,,,26,1998.0,fall,tuesday,18:00,,1500,pg_13,34,Hal Film Maker,,,,,,,,,,,,,,,,
2044,Mahou no Tenshi Creamy Mami,https://cdn.myanimelist.net/images/anime/8/50081.jpg,https://cdn.myanimelist.net/images/anime/8/50081l.jpg,1983-07-01,1984-06-29,"Creamy Mami is about a young girl, Yuu, who after seeing a spaceship is given the power to use magic for one year. She is also given 2 cats, Poji and Nega, to watch over and guide her. Using her magic powers to transform into the idol Creamy Mami, Yuu must work hard at acting, singing, helping her parents at their crepe shop, fighting aliens and bad guys, going to school, plus try to get the affections of her childhood friend Toshio.

(Source: ANN)",7.34,2425.0,5318,14634,4156,white,tv,finished_airing,4.0,Comedy,10.0,Fantasy,60.0,Idols (Female),66.0,Mahou Shoujo,22.0,Romance,23.0,School,24.0,Sci-Fi,,,52,1983.0,summer,friday,18:00,original,1440,g,1,Pierrot,,,,,,,,,,,,,,,,
36483,B-Project: Zecchou*Emotion,https://cdn.myanimelist.net/images/anime/1368/111378.jpg,https://cdn.myanimelist.net/images/anime/1368/111378l.jpg,2019-01-12,2019-03-30,"Tsubasa continues her job at the A&R department of the major recording company Gandala Music. The idol group ""B-PROJECT"" that she has been in charge of, now made up of four idol units instead of three: Kitakore, Thrive, MooNs, and KiLLER KiNG. Tsubasa must deals with not only the various challenges of her job but also a group of young men with different personalities.

(Source: ANN)",6.7,5532.0,5319,14618,4492,white,tv,finished_airing,61.0,Idols (Male),19.0,Music,,,,,,,,,,,,,12,2019.0,winter,saturday,00:00,mixed_media,1440,pg_13,1258,Bandai Namco Pictures,,,,,,,,,,,,,,,,
1163,Neo Ranga,https://cdn.myanimelist.net/images/anime/1914/127616.jpg,https://cdn.myanimelist.net/images/anime/1914/127616l.jpg,1998-04-06,1999-09-28,"An ancient God called Ranga awakens on an isolated island in the South Pacific where it has been slumbering forgotten by mankind. Three sisters living in Tokyo—Minami, Ushio, and Yuuhi Shimabara—discover they have inherited this Island Kingdom, along with the huge God. When Ranga shows up in Tokyo, it soon becomes a source of wonder and conflict for the three sisters that control Ranga, the people who want to destroy it, and ones who want to use it. 

(Source: ANN)",6.6,6053.0,5320,14611,3120,white,tv,finished_airing,2.0,Adventure,14.0,Horror,18.0,Mecha,,,,,,,,,,,48,1998.0,spring,monday,19:00,original,943,pg_13,1,Pierrot,,,,,,,,,,,,,,,,
33274,Onara Gorou,https://cdn.myanimelist.net/images/anime/2/79963.jpg,https://cdn.myanimelist.net/images/anime/2/79963l.jpg,2016-07-03,2016-09-24,"Onara Gorou follows the everyday life of Gorou, the ""most admirable of farts,"" as he solves problems in ways that only a fart can. 

(Source: ANN)",5.53,11284.0,5323,14595,7305,white,tv,finished_airing,4.0,Comedy,57.0,Gag Humor,,,,,,,,,,,,,13,2016.0,summer,sunday,,original,180,pg,1169,ILCA,,,,,,,,,,,,,,,,
